FD_ID,FD_POS,FD_GAME,PLAYER_FULL,PLAYER,NAME_KEY,team,TEAM,OPPONENT,gameInfo,game_abbr,salary,SAL,minutes,WOWY_USG,USG,TEAM_IMPLIED_PTS,TEAM_MODEL_PTS_SUM,TEAM_PTS_SCALE,WOWY_PPM,BASE_PPM,poss_per_min,pace_scale_raw,pace_scale,poss_exp,WOWY_MINS_SAMPLE,BASE_PTS100,WOWY_PTS100,PTS100,BASE_REB100,WOWY_REB100,REB100,BASE_AST100,WOWY_AST100,AST100,BASE_STL100,WOWY_STL100,STL100,BASE_BLK100,WOWY_BLK100,BLK100,BASE_TOV100,WOWY_TOV100,TOV100,PTS,REB,AST,STL,BLK,TOV,OPP_DEF_RTG,DEF_MULT_MEAN,DEF_MULT_RAW,fd_mean,fd_sd,fd_var,value,own_pct
125062-23169,C,HOU@BKN,Steven Adams,S. Adams,steven adams,Houston Rockets,HOU,BKN,HOU @ BKN,HOU @ BKN,4400.0,$4400,8.26,0.1264,0.19816996805111822,115.0,118.03602388156989,0.9799374923879127,2.0191780821917806,2.0533880903490758,2.0462398617273876,0.9583333333333334,0.9583333333333334,16.197693705457045,365.0,13.4,13.16,13.252848037109105,19.0,19.89,19.30764964702438,3.1,2.71,2.9651872333263944,1.5,1.94,1.5495100313693693,1.3,0.83,1.2471142846736283,2.4,2.58,2.4510802316365368,2.1197586026653084,3.1273939515477673,0.4767532452491789,0.2509848888165418,0.20200375198843595,0.39664127650755093,116.0,1.007686944396026,1.014824821335193,7.55008585830378,3.9609890804540524,15.841227498073756,1.71592860415995,17.49821598845906
125062-203771,C,PHI@DAL,Adem Bona,A. Bona,adem bona,Philadelphia 76ers,PHI,DAL,PHI @ DAL,PHI @ DAL,4600.0,$4600,8.96,0.1076,0.20081354526606773,116.5,129.66498612499757,0.9208059979461298,2.1012145748987856,2.127659574468085,2.1235881131455696,1.0109649122807018,1.0109649122807018,19.23598271191791,247.0,11.0,13.68,12.398843420485134,10.6,10.66,10.61601022348017,0.7,0.58,0.6679795530396576,1.0,0.97,0.9975900431846159,4.3,3.31,4.220471425092324,1.9,1.93,1.9064329726811786,2.174185493715909,2.0420938912840834,0.12297237474062375,0.19189624824280713,0.8118491536921948,0.35946828876634535,113.1,0.9899947707861252,0.980704200801813,7.460924642406406,4.619429578076155,21.520422466280387,1.6219401396535666,17.11210258233511
125062-171751,SG/SF,PHI@DAL,Max Christie,M. Christie,max christie,Dallas Mavericks,DAL,PHI,PHI @ DAL,PHI @ DAL,4800.0,$4800,10.43,0.15109999999999998,0.19086911976911977,114.0,118.19434479316729,0.9723202582628165,2.0830489192263935,2.1321961620469083,2.113676239518869,1.0109649122807018,1.0109649122807018,22.287371721802224,879.0,19.4,19.17,19.219696225319243,5.6,5.800000000000001,5.709476567742378,3.5,3.55,3.527369141935594,0.8,0.86,0.8134973643386217,0.7,0.59,0.6752548320458601,1.9,1.91,1.9047562426977076,4.128407334289116,1.2724922660219389,0.7728937430583973,0.1813071815372124,0.15049655448749213,0.42068646412238886,113.3,0.9912149206902563,0.9830573470454943,7.389463412054765,3.7240882770171404,14.048322088202486,1.539471544178076,16.807838108129744
125062-203812,PG,MIA@DET,Daniss Jenkins,D. Jenkins,daniss jenkins,Detroit Pistons,DET,MIA,MIA @ DET,MIA @ DET,4000.0,$4000,7.29,0.2211,0.22015982905982906,120.5,133.33523614204162,0.92491494011285,2.127450980392157,2.1645021645021645,2.159114146387804,1.037280701754386,1.037280701754386,16.326738215241303,204.0,21.2,24.65,22.942924727188878,5.2,6.27,5.471691223217926,8.5,9.68,8.799622096632852,2.6,3.26,2.6498380528266625,0.1,0.0,0.0924487798747481,3.8,4.15,3.8711711098783774,3.4172295211158326,0.8933487019611254,1.3761405424508233,0.4326321220128568,0.015093870273334808,0.6191416829053775,112.5,0.986334321073732,0.9736447620707689,7.277495071098614,4.015875770347831,16.126124116695788,1.8193737677746535,18.019952256290313
125062-171776,SF/PF,BOS@SAC,Josh Minott,J. Minott,josh minott,Boston Celtics,BOS,SAC,BOS @ SAC,BOS @ SAC,3600.0,$3600,7.85,0.1294,0.19565228519195613,119.5,120.12915040689965,0.9959149189374976,2.00453514739229,2.0202020202020203,2.0164610606079796,1.006578947368421,1.006578947368421,15.933358926600091,441.0,17.9,17.19,17.436348175430645,11.1,11.42,11.223363294281173,3.1,2.83,2.9959122204502604,2.2,2.38,2.223555527459575,1.1,1.02,1.0895308766846334,1.8,1.81,1.8031997072288444,2.845506833465679,1.7882587573141073,0.4811145209264071,0.35428708312238993,0.17359886519829526,0.2903401092028365,119.4,1.0284294927662543,1.0548283074777762,7.006406859391437,3.918458654379942,15.52014009698906,1.9462241276087324,18.705868137677612
125062-58312,PG,PHI@DAL,D'Angelo Russell,D. Russell,d angelo russell,Dallas Mavericks,DAL,PHI,PHI @ DAL,PHI @ DAL,3800.0,$3800,6.61,0.2695,0.23345631067961164,114.0,118.19434479316729,0.9723202582628165,2.122767857142857,2.1598272138228944,2.1491542723956365,1.0109649122807018,1.0109649122807018,14.361676294707694,448.0,24.9,25.97,25.657766031199138,5.7,6.1,5.878879992800961,9.7,9.78,9.735775998560191,1.2,1.26,1.2097551983969794,0.2,0.21,0.2016258663994966,4.6,4.84,4.6906282327771445,3.5514126676096294,0.844305714320409,1.3746297235870362,0.17374112555217303,0.028956854258695503,0.6675694030799694,113.3,0.9912149206902563,0.9830573470454943,6.567048646527311,3.5543655873219655,12.559045359007635,1.7281706964545556,17.80359062364908
125062-145329,C,MIA@DET,Paul Reed,P. Reed,paul reed,Detroit Pistons,DET,MIA,MIA @ DET,MIA @ DET,3700.0,$3700,4.48,0.1794,0.21600405709992487,120.5,133.33523614204162,0.92491494011285,2.2061068702290076,2.207505518763797,2.2073709014815104,1.037280701754386,1.037280701754386,10.25769130498987,131.0,24.2,23.18,23.80233437723502,16.8,17.83,16.98086335612635,4.2,4.15,4.19122022543076,3.2,3.52,3.2155626031827045,2.9,2.46,2.8786014206237818,4.0,3.81,3.973828754290016,2.227384110315739,1.7418445439935835,0.4118029423793377,0.3298424855531782,0.2952780476286405,0.3993070879234682,112.5,0.986334321073732,0.9736447620707689,6.411356488299035,4.017363570344557,16.16762371803991,1.7327990508916309,17.75668688081678
125062-16376,SF/PF,HOU@BKN,Dorian Finney-Smith,D. Finney-Smith,dorian finney smith,Houston Rockets,HOU,BKN,HOU @ BKN,HOU @ BKN,3500.0,$3500,12.47,0.057999999999999996,0.2164352078239609,115.0,118.03602388156989,0.9799374923879127,2.259259259259259,2.1321961620469083,2.1349324966461247,0.9583333333333334,0.9583333333333334,25.513332890128126,27.0,9.3,9.84,9.362991499352567,5.2,7.09,5.279687134532717,2.1,1.64,2.080605247679868,1.0,1.82,1.0085722664453132,1.0,0.0,0.9895460165301058,1.0,1.64,1.0204535961335435,2.35887990483309,1.347024154190599,0.5269206746652096,0.25732039977570276,0.25246616929832816,0.2601043728706912,116.0,1.007686944396026,1.014824821335193,6.034945236211026,3.749112733955489,14.077918969590929,1.7242700674888647,18.30672205059012
125062-84689,SG/SF,HOU@BKN,Josh Okogie,J. Okogie,josh okogie,Houston Rockets,HOU,BKN,HOU @ BKN,HOU @ BKN,3900.0,$3900,9.36,0.12240000000000001,0.1925317365269461,115.0,118.03602388156989,0.9799374923879127,1.9723404255319148,2.0161290322580645,2.005335319198558,0.9583333333333334,0.9583333333333334,17.987857813211065,470.0,15.3,14.46,14.743515880280029,6.7,7.11,6.86215589120346,2.3,2.37,2.327685152156688,2.6,2.47,2.582357243195773,0.5,0.54,0.5054285405551469,2.0,2.05,2.0164586938065656,2.6188131550809124,1.234354844630565,0.4156157876431605,0.4645107491352127,0.09091576722244764,0.36237311862765376,116.0,1.007686944396026,1.014824821335193,6.027369080547658,3.8120043613294357,14.708608896417628,1.5454792514224764,17.306223195107354
125062-228110,PG,HOU@BKN,Nolan Traore,N. Traore,nolan traore,Brooklyn Nets,BKN,HOU,HOU @ BKN,HOU @ BKN,3700.0,$3700,9.91,0.1391,0.2157824644549763,103.5,103.35480347616082,1.0010957718924083,2.0,2.11864406779661,2.1126102552436135,0.9583333333333334,0.9583333333333334,20.0636356449032,66.0,12.6,15.15,13.220357435613765,3.4,4.41,3.4977583298887973,6.1,5.3,6.022567659494022,1.5,0.73,1.480692883915627,0.8,0.0,0.7799406586136386,3.4,3.03,3.3724746082922143,2.625583095465794,0.7017774870481397,1.2042580166076007,0.29708082524884094,0.15648445199069877,0.6737504198470604,112.9,0.9887746208819942,0.9783510545581318,5.961048516706521,3.824434423441906,14.653478733395746,1.6110941937044652,17.67115566081881
125062-68203,C,BOS@SAC,Chris Boucher,C. Boucher,chris boucher,Boston Celtics,BOS,SAC,BOS @ SAC,BOS @ SAC,3500.0,$3500,6.68,0.12269999999999999,0.21442034564021994,119.5,120.12915040689965,0.9959149189374976,1.9452054794520548,2.0080321285140563,2.0045453324283447,1.006578947368421,1.006578947368421,13.47845731286227,73.0,9.9,11.27,10.257104896964716,9.9,8.08,9.708606871144774,1.6,2.11,1.6536321405033878,2.7,3.36,2.718104464202554,3.8,3.36,3.787930357198297,0.5,0.7,0.516200062917947,1.4159950831602734,1.3085704328008616,0.224642091164249,0.366358549926545,0.5105545762359238,0.07030951608321592,119.4,1.0284294927662543,1.0548283074777762,5.883672601671871,4.180664905425952,17.5209474161132,1.6810493147633918,17.83408143996528
125062-171764,PF,PHI@DAL,Jabari Walker,J. Walker,jabari walker,Philadelphia 76ers,PHI,DAL,PHI @ DAL,PHI @ DAL,3700.0,$3700,7.39,0.145,0.20719765031098825,116.5,129.66498612499757,0.9208059979461298,2.068825910931174,2.1321961620469083,2.122085836136132,1.0109649122807018,1.0109649122807018,15.85416843353117,247.0,14.9,19.57,17.386715724449125,12.5,12.02,12.367911858247338,1.8,2.54,2.003635885202021,0.6,0.79,0.615866735515561,1.1,1.19,1.1075158220863184,1.8,1.57,1.7490238753163811,2.512823942159215,1.9608295777172078,0.30401308890900525,0.09764054957472697,0.1755874238615723,0.27180902400367557,113.1,0.9899947707861252,0.980704200801813,5.869713965088594,3.3265047683979945,11.128231400818754,1.586409179753674,17.446716674741623
125062-203772,SF/PF,PHI@DAL,Justin Edwards,J. Edwards,justin edwards,Philadelphia 76ers,PHI,DAL,PHI @ DAL,PHI @ DAL,3700.0,$3700,7.9,0.1597,0.20647440206851972,116.5,129.66498612499757,0.9208059979461298,2.1037463976945245,2.1551724137931036,2.1443856197131987,1.0109649122807018,1.0109649122807018,17.126399097441883,347.0,15.3,15.34,15.32457128806887,5.1,5.55,5.256046875941829,3.7,4.38,3.935804168089875,2.1,2.65,2.1621542418346493,0.7,0.98,0.7316421594794578,2.2,2.33,2.237019475024374,2.3925192135207034,0.9001715647224238,0.6451037321096436,0.3702991645588708,0.12530395619759416,0.37554370847066937,113.1,0.9899947707861252,0.980704200801813,5.551646343150802,3.6781534774341536,13.609687328035356,1.5004449576083247,17.19661624583623
125062-16196,C,PHI@DAL,Dwight Powell,D. Powell,dwight powell,Dallas Mavericks,DAL,PHI,PHI @ DAL,PHI @ DAL,3800.0,$3800,6.94,0.0823,0.19440312075983718,114.0,118.19434479316729,0.9723202582628165,2.1423357664233578,2.197802197802198,2.188820500539911,1.0109649122807018,1.0109649122807018,15.356975833766139,274.0,9.9,10.05,9.980533341616296,10.5,10.55,10.513936319722022,3.3,3.07,3.2358929292787018,1.7,1.7,1.7,1.2,1.36,1.2135797118865976,1.6,1.53,1.58427083062502,1.4771908736867492,1.614622659797272,0.48855095609445787,0.26106858917402437,0.18636914307791352,0.24109899680722333,113.3,0.9912149206902563,0.9830573470454943,5.248778699533752,3.5112047785860745,12.468592704174057,1.3812575525088824,16.696175818469456
125062-9556,SG,PHI@DAL,Eric Gordon,E. Gordon,eric gordon,Philadelphia 76ers,PHI,DAL,PHI @ DAL,PHI @ DAL,3500.0,$3500,7.5,0.1573,0.21807544426494346,116.5,129.66498612499757,0.9208059979461298,2.026315789473684,2.1141649048625792,2.111499236749735,1.0109649122807018,1.0109649122807018,16.009887304960987,38.0,21.2,25.97,21.954035774777214,1.3,0.0,1.223429777708509,1.9,2.6,1.941230119695418,2.6,3.7,2.6162783304416113,0.6,0.0,0.591120910668212,1.9,2.6,1.931384731281327,3.204082446040953,0.195869728666467,0.2974372169908479,0.41886321228781676,0.09463779163403986,0.3030970671466014,113.1,0.9899947707861252,0.980704200801813,5.122687890545954,3.562226147746584,12.700207444041995,1.4636251115845584,17.17443870153896
125062-203733,PG,BOS@SAC,Devin Carter,D. Carter,devin carter,Sacramento Kings,SAC,BOS,BOS @ SAC,BOS @ SAC,3600.0,$3600,4.94,0.16670000000000001,0.2187,110.0,105.33859258555391,1.0345162935446943,2.1,2.247191011235955,2.2436289031712806,1.006578947368421,1.006578947368421,11.156444721019193,30.0,17.2,14.29,16.823067745597204,6.2,9.84,6.3720173143423775,6.2,6.35,6.207088625591032,2.9,5.08,2.925646228383056,1.0,1.69,1.0081173842129858,3.8,6.35,3.891460525319574,1.9352418321337521,0.7108905892883792,0.7036292620448955,0.3263981042021386,0.11247005869270643,0.4365696288198987,114.2,0.9967055952588462,0.9936465051420605,4.723789292211787,3.4856677686266706,12.156832507056599,1.312163692281052,16.48035733652449
125062-55059,C,HOU@BKN,Clint Capela,C. Capela,clint capela,Houston Rockets,HOU,BKN,HOU @ BKN,HOU @ BKN,4000.0,$4000,4.12,0.13369999999999999,0.20962375366568914,115.0,118.03602388156989,0.9799374923879127,2.018292682926829,2.0366598778004072,2.0345751180848373,0.9583333333333334,0.9583333333333334,8.033180757904965,164.0,16.5,13.9,15.370401897810229,20.6,20.0,20.477678602904227,1.9,1.81,1.8816517904356338,1.7,2.52,1.7474776216634467,2.9,3.77,2.9503725985941447,2.1,2.42,2.15155623847114,1.2192612420417461,1.6450089371941246,0.1500427970139333,0.14037803605216334,0.23700876387676553,0.17267419466521985,116.0,1.007686944396026,1.014824821335193,4.377822367317163,3.1942382979669324,10.249901311770117,1.0944555918292906,15.499295066576954
125062-188442,SF,HOU@BKN,Jalen Wilson,J. Wilson,jalen wilson,Brooklyn Nets,BKN,HOU,HOU @ BKN,HOU @ BKN,3600.0,$3600,9.17,0.15259999999999999,0.21193969185619957,103.5,103.35480347616082,1.0010957718924083,1.9877300613496933,2.0533880903490758,2.0458778238165225,0.9583333333333334,0.9583333333333334,17.979003825880948,163.0,17.9,12.96,15.743177242452429,3.6,3.85,3.6513218633696023,1.9,1.54,1.826096516747773,0.9,0.3,0.8649738862018976,0.0,0.0,0.0,1.7,0.62,1.5247215458046401,2.801760109421282,0.6564712975104484,0.3272032274494631,0.15551368809311028,0.0,0.2729586679081999,112.9,0.9887746208819942,0.9783510545581318,4.273912903979146,2.759841192710054,7.643808411710663,1.1871980288830961,16.317916581995185
125062-171791,SG,PHI@DAL,Jaden Hardy,J. Hardy,jaden hardy,Dallas Mavericks,DAL,PHI,PHI @ DAL,PHI @ DAL,3600.0,$3600,6.01,0.19920000000000002,0.21686454352441614,114.0,118.19434479316729,0.9723202582628165,2.136150234741784,2.197802197802198,2.188660506534412,1.0109649122807018,1.0109649122807018,13.298080451774796,213.0,23.9,19.56,21.682705749986976,5.5,5.0600000000000005,5.386364273860527,2.6,2.42,2.553512657488397,1.0,1.1,1.0077120284318164,0.3,0.44,0.31079683980454303,3.2,2.64,3.084042661186604,2.7789427345057445,0.7162830545636281,0.3338389414630182,0.13400635626307467,0.04133001379878177,0.4064148884717532,113.3,0.9912149206902563,0.9830573470454943,4.258835033890442,2.8577849461469076,8.178213577425288,1.1830097316362338,16.126796517008806
125062-233063,C,PHI@DAL,Moussa Cisse,M. Cisse,moussa cisse,Dallas Mavericks,DAL,PHI,PHI @ DAL,PHI @ DAL,3600.0,$3600,4.07,0.125,0.2084553440702782,114.0,118.19434479316729,0.9723202582628165,2.0963855421686746,2.1691973969631237,2.1608993397440095,1.0109649122807018,1.0109649122807018,8.891295184608538,166.0,13.6,13.22,13.434477549481908,15.9,14.73,15.660603193731982,0.7,0.86,0.7327380247887889,1.2,1.4,1.211629926312158,4.6,4.48,4.593022044212705,3.2,3.16,3.193530694930655,1.151232325951298,1.3924304576449424,0.0640506854583998,0.10772959329346887,0.4083791478450929,0.2813820568235755,113.3,0.9912149206902563,0.9830573470454943,4.185169069904938,3.4208730197159087,11.762043390869087,1.1625469638624828,15.952802101327576
125062-84719,PG,HOU@BKN,Aaron Holiday,A. Holiday,aaron holiday,Houston Rockets,HOU,BKN,HOU @ BKN,HOU @ BKN,3800.0,$3800,6.35,0.182,0.21293622795115333,115.0,118.03602388156989,0.9799374923879127,2.102189781021898,2.092050209205021,2.0938683709753936,0.9583333333333334,0.9583333333333334,12.742061482539842,274.0,22.7,22.92,22.82480114555367,3.1,2.98,3.0635082332529353,3.2,2.78,3.072278816385273,1.1,1.41,1.1294255725359172,0.4,0.18,0.37911733561967165,2.8,2.78,2.795063212268316,2.871909199573079,0.3903541026037591,0.38858736626982693,0.1439121008520542,0.048307363995625484,0.3558103099066902,116.0,1.007686944396026,1.014824821335193,4.144063256738678,2.840507977950068,8.093621485408994,1.0905429622996523,15.731258624790105
125062-145336,C,BOS@SAC,Xavier Tillman,X. Tillman,xavier tillman,Boston Celtics,BOS,SAC,BOS @ SAC,BOS @ SAC,3500.0,$3500,4.69,0.1321,0.21380410534469405,119.5,120.12915040689965,0.9959149189374976,1.945054945054945,2.0242914979757085,2.0189032021502826,1.006578947368421,1.006578947368421,9.53094980767749,91.0,14.8,15.25,14.937018914817402,11.5,12.83,11.669369483171785,2.4,2.26,2.3821716333503384,2.9,3.31,2.9138735085433423,1.0,1.1,1.0033837825715468,1.9,1.69,1.8792835510041723,1.458132111404997,1.1122017483135371,0.228834379430125,0.277719821558477,0.09563200469526997,0.18100241236372835,119.4,1.0284294927662543,1.0548283074777762,4.075078844923942,3.127344454973757,9.807000901892218,1.1643082414068406,16.05311854335234
125062-203813,PF,MIA@DET,Bobi Klintman,B. Klintman,bobi klintman,Detroit Pistons,DET,MIA,MIA @ DET,MIA @ DET,3500.0,$3500,4.89,0.1765,0.2193219852337982,120.5,133.33523614204162,0.92491494011285,2.0526315789473686,2.2522522522522523,2.2491535926612554,1.037280701754386,1.037280701754386,11.408387686880928,19.0,14.3,7.69,13.728708239361724,13.4,10.25,13.303701560455965,3.4,5.13,3.4528877144162484,1.7,0.0,1.6872303708546803,0.0,0.0,0.0,4.2,7.69,4.280635694730169,1.428827784514789,1.5177378507224442,0.37731673326230414,0.19248578187790077,0.0,0.4783885602973227,112.5,0.986334321073732,0.9736447620707689,3.9151570906115576,2.899069198215645,8.407110092692166,1.118616311603302,15.918919703484534
125062-171669,SG/SF,BOS@SAC,Keon Ellis,K. Ellis,keon ellis,Sacramento Kings,SAC,BOS,BOS @ SAC,BOS @ SAC,4000.0,$4000,5.44,0.1334,0.20482268041237114,110.0,105.33859258555391,1.0345162935446943,2.1019607843137256,2.1367521367521367,2.131124875005199,1.006578947368421,1.006578947368421,11.669591157660049,255.0,14.2,12.5,13.287872189292475,3.6,3.53,3.580508568627352,1.8,1.87,1.8194914313726482,3.3,3.71,3.334754087042493,1.3,1.67,1.331363444404201,1.3,1.31,1.3022446207595417,1.5988779545667096,0.41783071132379784,0.21574253806831656,0.38915216807121783,0.1553646707845109,0.15281404978650112,114.2,0.9967055952588462,0.9936465051420605,3.9046250820384274,3.359380635324226,11.361181793559512,0.9761562705096068,15.198908025690706
125062-228145,SG,MIA@DET,Chaz Lanier,C. Lanier,chaz lanier,Detroit Pistons,DET,MIA,MIA @ DET,MIA @ DET,3500.0,$3500,5.7,0.1469,0.21607981072555205,120.5,133.33523614204162,0.92491494011285,2.176470588235294,2.197802197802198,2.1966842264048902,1.037280701754386,1.037280701754386,12.987895488618914,68.0,15.0,16.89,15.470917719891082,4.7,6.140000000000001,4.843421724858899,3.3,4.73,3.4424257406584897,1.3,1.37,1.3018102824211042,0.0,0.0,0.0,0.3,0.68,0.3291103868458127,1.8330773942285796,0.6290585516977374,0.428255258863117,0.16907775894094773,0.0,0.041872473875721856,112.5,0.986334321073732,0.9736447620707689,3.6956913475076614,2.590016787285793,6.719772783943217,1.0559118135736176,15.765165086014296
125062-113267,SF,PHI@DAL,Caleb Martin,C. Martin,caleb martin,Dallas Mavericks,DAL,PHI,PHI @ DAL,PHI @ DAL,3900.0,$3900,5.55,0.0951,0.19976480446927375,114.0,118.19434479316729,0.9723202582628165,2.1336206896551726,2.232142857142857,2.217847722874037,1.0109649122807018,1.0109649122807018,12.444022568770544,232.0,7.5,7.07,7.283047557151296,7.1,7.37,7.168423658295105,4.9,5.45,5.039381526156697,2.0,2.17,2.0128060120102784,0.7,0.59,0.6917137569345256,1.9,1.82,1.8837662494526626,0.8734762503619936,0.8920402578633299,0.6165212542928185,0.2504740344001294,0.08607701602422299,0.23229939462348775,113.3,0.9912149206902563,0.9830573470454943,3.646060197886786,3.0323391969237745,9.277499228379082,0.9348872302273811,15.135283181035854
125062-203715,SG,BOS@SAC,Baylor Scheierman,B. Scheierman,baylor scheierman,Boston Celtics,BOS,SAC,BOS @ SAC,BOS @ SAC,3600.0,$3600,5.95,0.0924,0.1968474761255116,119.5,120.12915040689965,0.9959149189374976,1.981203007518797,2.0325203252032518,2.024298997943048,1.006578947368421,1.006578947368421,12.123819689325355,266.0,11.3,10.63,10.942411580971608,7.2,6.83,7.09781792685733,2.8,2.47,2.708864637467348,1.8,0.95,1.728695946179193,0.3,0.19,0.29077241656436614,1.6,1.71,1.6244735414453444,1.3587804059766022,0.8605266473287936,0.33100824638535176,0.20958397949144228,0.03525272349055776,0.19902515878382604,119.4,1.0284294927662543,1.0548283074777762,3.4234097025113566,2.748925303856783,7.634162318295534,0.9509471395864879,15.387806988312374
125062-173747,SF,MIA@DET,Simone Fontecchio,S. Fontecchio,simone fontecchio,Miami Heat,MIA,DET,MIA @ DET,MIA @ DET,3900.0,$3900,3.69,0.1996,0.21483335407591786,116.0,119.4441450000943,0.9775088758007231,2.14987714987715,2.2123893805309733,2.196933383800706,1.037280701754386,1.037280701754386,8.408907061588241,407.0,22.2,24.91,23.997771843613126,7.2,7.78,7.429952081875453,4.1,4.11,4.103964691066818,1.1,1.14,1.1054475360287879,0.4,0.46,0.40817130404318175,2.3,2.29,2.296699328088873,1.9179294499896629,0.6247777652854475,0.3379099533293553,0.09295605591927796,0.03432274560906392,0.19012855655529018,110.2,0.9723025971762247,0.9465835802684333,3.366235546355968,2.470446544703141,6.117004160692157,0.8631373195784534,14.80895166830982
125062-145576,SF,HOU@BKN,Jae'Sean Tate,J. Tate,jae sean tate,Houston Rockets,HOU,BKN,HOU @ BKN,HOU @ BKN,3600.0,$3600,4.11,0.10769999999999999,0.21331128526645768,115.0,118.03602388156989,0.9799374923879127,2.1184210526315788,2.05761316872428,2.0610955647653504,0.9583333333333334,0.9583333333333334,8.118140155719525,76.0,16.9,13.66,16.034519347401105,8.5,8.67,8.518416697748322,3.6,2.48,3.4786664618934156,1.3,1.85,1.3155830290221249,1.0,0.0,0.9716672199597729,1.3,0.62,1.2432118929260974,1.285394676346536,0.6915370065714236,0.2803223266711292,0.10680087416087637,0.07888130676351789,0.10082979831240685,116.0,1.007686944396026,1.014824821335193,2.9919393186997136,2.4770734570098383,6.153990993498775,0.8310942551943649,14.912324957005223
125062-228114,PG,MIA@DET,Kasparas Jakucionis,K. Jakucionis,kasparas jakucionis,Miami Heat,MIA,DET,MIA @ DET,MIA @ DET,3800.0,$3800,3.84,0.1478,0.21373607305936074,116.0,119.4441450000943,0.9775088758007231,2.175438596491228,2.2123893805309733,2.2092959454856835,1.037280701754386,1.037280701754386,8.799974587071395,114.0,14.8,16.53,15.412573557223876,5.8,5.22,5.710389446104162,2.9,3.23,2.9509853151476317,2.2,2.0,2.1915973034305254,0.0,0.0,0.0,1.8,2.02,1.8265168783301762,1.2890766316354383,0.5025128200799732,0.2542765337281348,0.19286000575282822,0.0,0.1582372631960902,110.2,0.9723025971762247,0.9465835802684333,2.693849570386003,2.4382162269115297,5.961317200657092,0.7089077816805271,14.400674190019657
125062-9535,PG,PHI@DAL,Kyle Lowry,K. Lowry,kyle lowry,Philadelphia 76ers,PHI,DAL,PHI @ DAL,PHI @ DAL,3500.0,$3500,5.47,0.0632,0.21506440677966102,116.5,129.66498612499757,0.9208059979461298,2.1794871794871793,2.2522522522522523,2.2500288104417923,1.0109649122807018,1.0109649122807018,12.442609979006042,39.0,6.3,3.53,5.859458778549913,3.1,3.66,3.1332084832165457,7.3,7.06,7.285767792907195,1.0,0.0,0.9850960938928681,0.0,0.0,0.0,2.1,2.35,2.111286232624599,0.6646148359146373,0.3898529113957658,0.8675945727489376,0.12257166488151275,0.0,0.2575035787998781,113.1,0.9899947707861252,0.980704200801813,2.5440416045576226,2.3797427522120005,5.675494124481727,0.7268690298736065,14.723943797148186
125062-171783,PF,HOU@BKN,E.J. Liddell,E. Liddell,e j liddell,Brooklyn Nets,BKN,HOU,HOU @ BKN,HOU @ BKN,3500.0,$3500,3.47,0.11109999999999999,0.21927880794701987,103.5,103.35480347616082,1.0010957718924083,1.75,2.11864406779661,2.1162134431487942,0.9583333333333334,0.9583333333333334,7.037291454071053,8.0,20.6,0.0,19.8110624407367,13.2,11.899999999999999,13.182969401543687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3800227397369693,0.9277239790876358,0.0,0.0,0.0,0.0,112.9,0.9887746208819942,0.9783510545581318,2.493291514642132,1.7398877841403841,3.028170337819044,0.7123690041834664,14.571346309515116
125062-228171,PF,PHI@DAL,Johni Broome,J. Broome,johni broome,Philadelphia 76ers,PHI,DAL,PHI @ DAL,PHI @ DAL,3500.0,$3500,2.75,0.0417,0.2183804293971924,116.5,129.66498612499757,0.9208059979461298,2.0,2.1645021645021645,2.1630226227950766,1.0109649122807018,1.0109649122807018,6.013534934316795,11.0,11.6,9.09,11.470378623817446,15.1,4.35,14.908351489878756,4.7,0.0,4.616209488598154,2.3,0.0,2.29002390469993,0.0,0.0,0.0,2.3,0.0,2.269109422021326,0.628794352024612,0.8965189249745975,0.2656717402218787,0.13771138751333584,0.0,0.13375497446710413,113.1,0.9899947707861252,0.980704200801813,2.3825038603998507,2.2417257824969954,5.0289175077345885,0.6807153886856716,14.435812596742071
125062-172097,PG,HOU@BKN,Tyson Etienne,T. Etienne,tyson etienne,Brooklyn Nets,BKN,HOU,HOU @ BKN,HOU @ BKN,3500.0,$3500,4.74,0.3333,0.22084342431761786,103.5,103.35480347616082,1.0010957718924083,1.6666666666666667,2.092050209205021,2.088867305001363,0.9583333333333334,0.9583333333333334,9.488679732968691,9.0,16.7,60.0,18.573832179198334,0.0,0.0,0.0,1.4,6.67,1.4782791339863115,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.384345456030008,1.7445372354060455,0.0,0.1397946210267617,0.0,0.0,0.1307949558883694,112.9,0.9887746208819942,0.9783510545581318,1.8234342110578188,1.5628575554695123,2.4416175539906178,0.5209812031593768,14.057594025079954
